,PC1,PC2
0,0.4341141310019978,-0.10544899903742104
1,0.4554492034228014,0.31430828912595504
2,-0.3232712467363661,0.5303169704516726
3,0.15999348545291353,-0.16715137612880684
4,0.21681186033464014,-0.13776960605559713
5,0.22646956693240466,0.7459081471876199
6,0.45100045980676656,-0.01831115000057472
7,0.4151041649246928,-0.07225240265901653
